teamname,playername,dateupdated,plink,tdate,tweet,polarity,subjectivity,approval,numrt,numfav
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RealJoeThornton/status/1264373005804863490,2020-05-24 01:49:50+00:00,What are you @WhiteHouse @DNC @SenateDems @HouseGOP @SenateGOP @realDonaldTrump @BernieSanders @SenTedCruz gonna do about this blatant destruction of democracy? Help spread this around and rt,-0.5,0.5,-0.25,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BenchWarmerView/status/1264364733735374848,2020-05-24 01:16:57+00:00,#SJSharks as favorite movie/tv characters: Joe Thornton: Gandalf Brent Burns: Chewbacca Tomas Hertl: Michaelangelo Evander Kane: Black Panther Erik Karlsson: Jack Sparrow Martin Jones: Indiana Jones Marc-Edouard Vlasic: Monk Kevin Labanc: Spiderman Timo Meier: Thor,0.167,0.717,0.047,0,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1264348189064335360,2020-05-24 00:11:13+00:00,Oh! Joe Thornton posted for the first time in a while.... and it's a fishing trip photo.,0.25,0.333,0.167,1,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JoeSeph5654/status/1264344437007753219,2020-05-23 23:56:18+00:00,"just saying: weeks of social distancing in Canada has kept infection rates and deaths lower than what was feared. Social distance sacrifices kept rates lowered, so don't buy that the virus is weaker, believe our fortitude is stronger.",0.033,0.067,0.031,1,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RealJoeThornton/status/1264272835662565378,2020-05-23 19:11:47+00:00,Joe Biden tells voters he's running for Senate https://youtu.be/WqS4m-8B4IQ via @YouTube So I guess trump is running unopposed #Biden,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1264267605365456896,2020-05-23 18:51:00+00:00,Joe Thornton got vibe checked. He passed.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/rapylatassu/status/1264245331576991745,2020-05-23 17:22:30+00:00,Exactly. Henri Richard is the best hockey player of all time. Also Esa Tikkanen was actually a better player than Gretzky. Also Red Wings legend Brett Lebda is actually a better player than Joe Thornton. Only Stanley Cups matter.,0.375,0.425,0.216,0,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/EmhoenotEmo/status/1264242988965904385,2020-05-23 17:13:11+00:00,The same energy as Joe Thornton @kuchercvs,0.0,0.125,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/GP63_/status/1264242032542965761,2020-05-23 17:09:23+00:00,Matt cooke > joe Thornton,0.0,0.0,0.0,0,20
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nateb2399/status/1264240431568572417,2020-05-23 17:03:01+00:00,"“Hey Kevin, really glad we’re back, in my opinion we shoulda been back months ago, the governments of North America just don’t get it! They really dont! And, here’s why the Oilers would benefit from a second trade deadline; they could get Jumbo Joe Thornton AND Patrick Marleau!”",0.15,0.24,0.114,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264220285072551938,2020-05-23 15:42:58+00:00,This is funny!,0.312,1.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264220103694000128,2020-05-23 15:42:15+00:00,"The collection plate money is needed for ""essential"" campaign donations for Trump.",0.0,0.3,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264157614688079873,2020-05-23 11:33:56+00:00,A press secretary who is so out of touch and fixated on fighting the press.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264152410987118592,2020-05-23 11:13:16+00:00,"Hell yes. I call them dirty people. Dirty, dirty, dirty.",-0.6,0.8,-0.12,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264152186323419141,2020-05-23 11:12:22+00:00,"He's lucky he can refuse to treat an idiot. So many people cannot and they are made to deal with these dirty people, who have no sense of duty to themselves, their family, and neighbors.",-0.142,0.733,-0.038,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264150664806043648,2020-05-23 11:06:19+00:00,Hamburger soup,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264148643180949504,2020-05-23 10:58:17+00:00,Lucky frog!,0.417,0.833,0.069,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264126236911112192,2020-05-23 09:29:15+00:00,"Augh, come on now, only 6 months to the election. Can't you wait until then?",0.0,1.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1264125643480076288,2020-05-23 09:26:54+00:00,A slogan from the 70's?,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NoelThornton/status/1264112730006605824,2020-05-23 08:35:35+00:00,or mine ,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/JZalk/status/1264053778505854976,2020-05-23 04:41:20+00:00,"If they got Eichel, that would be as legendary as the Joe Thornton deal if that actually did happen. I’m thinking that Hall is unrealistic, and Toffoli is a long-shot (But my target). A backup option for me is Evgenii Dadonov. 20+ goal scorer and would not command a lengthy term.",0.167,0.7,0.05,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Sarah73868989/status/1264050249007378433,2020-05-23 04:27:18+00:00,it should be a crime to let joe thornton retire before he scores 4 goals in one game,-0.4,0.4,-0.24,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CaptainStyler/status/1264049146681372672,2020-05-23 04:22:56+00:00,Jumbo Joe Thornton. That beard is epic! ,0.125,0.4,0.075,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/MyFryHole/status/1264037335554875393,2020-05-23 03:36:00+00:00,No one to stop Joe Thornton winning the cup if everyone else is dead ,0.15,0.575,0.064,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RealJoeThornton/status/1263989346803298304,2020-05-23 00:25:18+00:00,But in reality all everybody needs right now is for the government to get its sh!t together and open back up #OpenUpAmerica #freetheeconomy,0.095,0.345,0.062,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RealJoeThornton/status/1263988958893137923,2020-05-23 00:23:46+00:00,"I understand that people are out of work and that they are having a hard time paying their bills, but you can’t force corporations, small businesses, and landlords to give away their products. They also have to weather this too.",-0.271,0.471,-0.143,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BauerNoKonforme/status/1263985924310011905,2020-05-23 00:11:42+00:00,"Joe Thornton. (Con barbas, por favor)",0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/joethornton3/status/1263983072690819074,2020-05-23 00:00:22+00:00,Is taking a dump and splashing toilet water up your anus technically a bidet?,-0.017,0.05,-0.016,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/deathorglory80/status/1263971178932101120,2020-05-22 23:13:07+00:00,"How could you leave out Patrick Marleau and Joe Thornton, not to mention Jack ""Cap"" Rooney?",0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/shrieking_harpy/status/1263960431380529153,2020-05-22 22:30:24+00:00,Joe Thornton should protest on account of the increased risk to the elderly.,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263947205645303817,2020-05-22 21:37:51+00:00,He needs that money flow for essential campaign donations.,0.0,0.3,0.0,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263945994309378049,2020-05-22 21:33:02+00:00,Morbidly fat chance.,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263945797156122624,2020-05-22 21:32:15+00:00,He needs to receive Communion too.,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Gusisport/status/1263942925874016259,2020-05-22 21:20:51+00:00,JOE THORNTON,0.0,0.0,0.0,1,5
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/HalseyCK/status/1263938841452388353,2020-05-22 21:04:37+00:00,would just be constant sergei samsonov and joe thornton content,0.0,0.333,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/tido1421/status/1263938136352137216,2020-05-22 21:01:49+00:00,Joe Thornton in that playoffs 7 games played 0-0-0 -6 ,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BarLeytman/status/1263924645851430912,2020-05-22 20:08:12+00:00,Wheeler with a quarantine beard (joe Thornton length) sitting on a couch at home,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/CMassPolitics/status/1263910291944943618,2020-05-22 19:11:10+00:00,"The Bruins continued their playoff push with a 4-2 win in New York over the Rangers. Dmitri Kristich and Sergei Samsonov each scored for Boston, who would go on to lose in the first round to the Capitals. Joe Thornton is out with a virus (not *that* virus). #threewins (3/4)",0.247,0.397,0.149,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/What_About_BobF/status/1263903202665209857,2020-05-22 18:43:00+00:00,"Hey @JeffMarek Wild Bill Ezinicki... story was working as an assistant golf pro,pro shop phone wrings, it’s Joe Thornton it’s his rookie year,staying with billets, Will Ezi give me golf lessons.. he said NO! And I had to call him back to tell him",0.062,0.2,0.05,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263900077959110656,2020-05-22 18:30:35+00:00,This country doesn't operate that way. Just as he can't hold funds earmarked for Wisconsin. He can't hold a gun to a Govenors head. He must really feel boxed in these days.,0.2,0.2,0.16,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263898777016025089,2020-05-22 18:25:25+00:00,And so much has happened in 3 years.,0.2,0.2,0.16,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263898368134320130,2020-05-22 18:23:47+00:00,You didn't see the BLUE WAVE coming in 2018 and you're not going to see it coming again in 2020. Because you're not very bright about these elections. Eyes wide open baby!,-0.092,0.404,-0.055,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263897380375736323,2020-05-22 18:19:52+00:00,Do your followers ever complain about you being such a weenie! Good god!,0.438,0.55,0.197,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263896440730013697,2020-05-22 18:16:08+00:00,She has a condition and her Doctor prescribed the right dosage SO DO YOU UNDERSTAND NOW?,0.286,0.536,0.133,0,7
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263893661177307138,2020-05-22 18:05:05+00:00,Only losers think this way.,-0.1,0.6,-0.04,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263892987312046080,2020-05-22 18:02:24+00:00,"I say he does an ""Assange"" by seeking asylum at the Russian Embassy.",0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/BillRedman11/status/1263891954926080000,2020-05-22 17:58:18+00:00,Jumbo Joe Thornton ,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/gillythrilly/status/1263882617125928961,2020-05-22 17:21:12+00:00,Joe Thornton,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/hhhistime/status/1263869230035894281,2020-05-22 16:28:00+00:00,Joe Thornton,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263853955379052544,2020-05-22 15:27:18+00:00,"As close to the truth as you can be, after so many years, it becomes a matter of public opinion. Right now, public opinion says she's got a fucked up story.",0.037,0.374,0.023,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263853231689609220,2020-05-22 15:24:26+00:00,I agree...,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263852775034814464,2020-05-22 15:22:37+00:00,Frightened by what I might do!,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263850261161934851,2020-05-22 15:12:38+00:00,He won't have a say in that.,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RCAstudios/status/1263840920325292036,2020-05-22 14:35:31+00:00,"I don't know or care what Joe Thornton thinks, but winning a cup in this fashion comes with a giant asterisk.",0.25,0.875,0.031,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RyanHaruta/status/1263840045091389440,2020-05-22 14:32:02+00:00,So you really think Joe Thornton would rather have no cups to his name over having this one cup that was won differently?,0.1,0.4,0.06,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RyanHaruta/status/1263838668382441472,2020-05-22 14:26:34+00:00,Probably a player on their last legs and have never won a cup before? Names like Joe Thornton or Henrik Lundquist come to mind... ,0.0,0.067,0.0,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/Hitmenfastpitch/status/1263837711691120645,2020-05-22 14:22:46+00:00,Joe Thornton Dennis Rodman Eddie Belfour,0.0,0.0,0.0,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1263832485558988800,2020-05-22 14:02:00+00:00,Joe Thornton is wondering if you took your meds today. Did you eat something?,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263831955247898628,2020-05-22 13:59:53+00:00,I thought Rolly Polly is a morbidly obese person.,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263830822018265088,2020-05-22 13:55:23+00:00,She keeps our President happy. NOT!,1.0,1.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1263829713342148609,2020-05-22 13:50:59+00:00,Why is Joe Thornton in the garbage?,0.0,0.0,0.0,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/andystrickland/status/1263821311845052417,2020-05-22 13:17:36+00:00,The Joe Thornton hit seems like a distant memory...David Perron discusses. Full interview available now! ⁦@camandstrickpod⁩ #stlblues,0.25,0.433,0.142,1,36
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NoelThornton/status/1263790292576198656,2020-05-22 11:14:20+00:00,I take 1 ,0.0,0.0,0.0,0,1
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/NoelThornton/status/1263770247573778433,2020-05-22 09:54:41+00:00,UNBELIEVABLE,-0.25,1.0,-0.0,0,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263764745452224512,2020-05-22 09:32:49+00:00,"CJ must be one of the wealthy millionaires not paying taxes. He doesn't recognize how bad Trump's economy is when everyone isn't paying their share. It's not the American Dream, it's theft and corruption. Eat it dude.",-0.067,0.556,-0.03,1,4
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263762665752735746,2020-05-22 09:24:33+00:00,"It was clear that you were the target, not Ford.",0.1,0.383,0.062,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jthor64675/status/1263762264248778752,2020-05-22 09:22:58+00:00,"The good guy always wins, right?",0.429,0.445,0.238,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/HockeyNThings/status/1263719727114989568,2020-05-22 06:33:56+00:00,"Joe Thornton, old man, or hockey guru?",0.1,0.2,0.08,0,0
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nathancsn/status/1263688328223666176,2020-05-22 04:29:10+00:00,Joe Thornton ALT (x/348) ,0.0,0.0,0.0,0,3
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/nhlshitpost/status/1263686265565839366,2020-05-22 04:20:58+00:00,Brent Burns got in an argument with Miro Heiskanen over who's hotter. It's obviously Joe Thornton.,0.0,0.5,0.0,1,20
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/fucking_jesper/status/1263685934912069632,2020-05-22 04:19:39+00:00,With all this talk of the 24 team playoff being the potential return for the NHL makes me realize something.....we all may have watched Joe Thornton play his final game of his NHL career without even knowing it....sad if this is how he has to end such an amazing career,0.04,0.76,0.01,0,9
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/jdprenty/status/1263684655179542528,2020-05-22 04:14:34+00:00,You can play for the money like Joe Thornton did or you can play for a chance to win the cup like Joe Thornton did but you gotta pick the right team at the right time. Sorry Cousin Joe. This u didn’t do.,0.218,0.618,0.083,0,11
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RealJoeThornton/status/1263681753136455682,2020-05-22 04:03:02+00:00,I’m retweeting this because twitter didn’t like the fact that this police is seeing though all the crap going on and they censored it.,-0.8,0.8,-0.16,0,2
San Jose Sharks,Joe Thornton,2020-05-27_19_49_43,https://twitter.com/RealJoeThornton/status/1263681252147724295,2020-05-22 04:01:03+00:00,,0.0,0.0,0.0,0,0
